EnrollmentID,StudentID,ClassID,EnrollmentDate,WithdrawalDate,IsActive,EnrollmentStatus
41079,6617,358,2024-03-21,,1,Active
41080,6617,353,2024-03-21,,1,Active
41081,6617,345,2024-03-21,,1,Active
41082,6617,343,2024-03-21,,1,Active
41083,6617,344,2024-03-21,,1,Active
41084,6618,351,2022-06-28,,1,Active
41085,6618,350,2022-06-28,,1,Active
41086,6618,349,2022-06-28,,1,Active
41087,6618,346,2022-06-28,,1,Active
41088,6618,341,2022-06-28,,1,Active
41089,6618,354,2022-06-28,,1,Active
41090,6619,341,2022-08-10,,1,Active
41091,6619,357,2022-08-10,,1,Active
41092,6619,355,2022-08-10,,1,Active
41093,6619,356,2022-08-10,,1,Active
41094,6619,350,2022-08-10,,1,Active
41095,6619,351,2022-08-10,,1,Active
41096,6619,353,2022-08-10,,1,Active
41097,6619,346,2022-08-10,,1,Active
41098,6620,358,2023-08-18,,1,Active
41099,6620,347,2023-08-18,,1,Active
41100,6620,353,2023-08-18,,1,Active
41101,6620,357,2023-08-18,,1,Active
41102,6620,348,2023-08-18,,1,Active
41103,6620,346,2023-08-18,,1,Active
41104,6621,348,2023-01-26,,1,Active
41105,6621,353,2023-01-26,,1,Active
41106,6621,347,2023-01-26,,1,Active
41107,6621,342,2023-01-26,,1,Active
41108,6621,351,2023-01-26,,1,Active
41109,6621,352,2023-01-26,,1,Active
41110,6622,354,2023-02-11,,1,Active
41111,6622,353,2023-02-11,,1,Active
41112,6622,347,2023-02-11,,1,Active
41113,6622,344,2023-02-11,,1,Active
41114,6622,357,2023-02-11,,1,Active
41115,6622,346,2023-02-11,,1,Active
41116,6622,342,2023-02-11,,1,Active
41117,6623,356,2023-01-07,,1,Active
41118,6623,353,2023-01-07,,1,Active
41119,6623,343,2023-01-07,,1,Active
41120,6623,350,2023-01-07,,1,Active
41121,6623,341,2023-01-07,,1,Active
41122,6623,344,2023-01-07,,1,Active
41123,6623,354,2023-01-07,,1,Active
41124,6623,355,2023-01-07,,1,Active
41125,6624,346,2022-08-05,,1,Active
41126,6624,343,2022-08-05,,1,Active
41127,6624,354,2022-08-05,,1,Active
41128,6624,355,2022-08-05,,1,Active
41129,6624,344,2022-08-05,,1,Active
41130,6624,358,2022-08-05,,1,Active
41131,6625,351,2022-12-08,,1,Active
41132,6625,352,2022-12-08,,1,Active
41133,6625,350,2022-12-08,,1,Active
41134,6625,344,2022-12-08,,1,Active
41135,6625,357,2022-12-08,,1,Active
41136,6626,356,2023-04-08,,1,Active
41137,6626,353,2023-04-08,,1,Active
41138,6626,350,2023-04-08,,1,Active
41139,6626,347,2023-04-08,,1,Active
41140,6626,342,2023-04-08,,1,Active
41141,6626,343,2023-04-08,,1,Active
41142,6626,355,2023-04-08,,1,Active
41143,6627,342,2022-07-05,,1,Active
41144,6627,347,2022-07-05,,1,Active
41145,6627,349,2022-07-05,,1,Active
41146,6627,353,2022-07-05,,1,Active
41147,6627,344,2022-07-05,,1,Active
41148,6627,351,2022-07-05,,1,Active
41149,6628,342,2024-02-06,,1,Active
41150,6628,341,2024-02-06,,1,Active
41151,6628,343,2024-02-06,,1,Active
41152,6628,344,2024-02-06,,1,Active
41153,6628,347,2024-02-06,,1,Active
41154,6628,357,2024-02-06,,1,Active
41155,6629,349,2022-10-04,,1,Active
41156,6629,347,2022-10-04,,1,Active
41157,6629,348,2022-10-04,,1,Active
41158,6629,354,2022-10-04,,1,Active
41159,6629,341,2022-10-04,,1,Active
41160,6629,352,2022-10-04,,1,Active
41161,6630,350,2022-08-29,,1,Active
41162,6630,348,2022-08-29,,1,Active
41163,6630,349,2022-08-29,,1,Active
41164,6630,353,2022-08-29,,1,Active
41165,6630,345,2022-08-29,,1,Active
41166,6631,344,2022-10-05,,1,Active
41167,6631,346,2022-10-05,,1,Active
41168,6631,355,2022-10-05,,1,Active
41169,6631,352,2022-10-05,,1,Active
41170,6631,357,2022-10-05,,1,Active
41171,6633,352,2024-04-10,,1,Active
41172,6633,341,2024-04-10,,1,Active
41173,6633,348,2024-04-10,,1,Active
41174,6633,350,2024-04-10,,1,Active
41175,6633,354,2024-04-10,,1,Active
41176,6633,345,2024-04-10,,1,Active
41177,6634,349,2022-10-13,,1,Active
41178,6634,350,2022-10-13,,1,Active
41179,6634,351,2022-10-13,,1,Active
41180,6634,356,2022-10-13,,1,Active
41181,6634,352,2022-10-13,,1,Active
41182,6634,343,2022-10-13,,1,Active
41183,6635,355,2022-10-28,,1,Active
41184,6635,346,2022-10-28,,1,Active
41185,6635,357,2022-10-28,,1,Active
41186,6635,343,2022-10-28,,1,Active
41187,6635,353,2022-10-28,,1,Active
41188,6635,348,2022-10-28,,1,Active
41189,6635,354,2022-10-28,,1,Active
41190,6636,347,2024-02-08,,1,Active
41191,6636,350,2024-02-08,,1,Active
41192,6636,355,2024-02-08,,1,Active
41193,6636,353,2024-02-08,,1,Active
41194,6636,343,2024-02-08,,1,Active
41195,6637,357,2024-01-04,,1,Active
41196,6637,344,2024-01-04,,1,Active
41197,6637,347,2024-01-04,,1,Active
41198,6637,342,2024-01-04,,1,Active
41199,6637,354,2024-01-04,,1,Active
41200,6637,355,2024-01-04,,1,Active
41201,6637,343,2024-01-04,,1,Active
41202,6638,356,2023-07-23,,1,Active
41203,6638,347,2023-07-23,,1,Active
41204,6638,351,2023-07-23,,1,Active
41205,6638,352,2023-07-23,,1,Active
41206,6638,354,2023-07-23,,1,Active
41207,6638,344,2023-07-23,,1,Active
41208,6638,357,2023-07-23,,1,Active
41209,6639,353,2022-08-04,,1,Active
41210,6639,344,2022-08-04,,1,Active
41211,6639,352,2022-08-04,,1,Active
41212,6639,345,2022-08-04,,1,Active
41213,6639,346,2022-08-04,,1,Active
41214,6640,342,2023-12-27,,1,Active
41215,6640,344,2023-12-27,,1,Active
41216,6640,341,2023-12-27,,1,Active
41217,6640,349,2023-12-27,,1,Active
41218,6640,348,2023-12-27,,1,Active
41219,6640,350,2023-12-27,,1,Active
41220,6641,344,2022-08-10,,1,Active
41221,6641,352,2022-08-10,,1,Active
41222,6641,349,2022-08-10,,1,Active
41223,6641,350,2022-08-10,,1,Active
41224,6641,341,2022-08-10,,1,Active
41225,6641,348,2022-08-10,,1,Active
41226,6641,346,2022-08-10,,1,Active
41227,6641,343,2022-08-10,,1,Active
41228,6642,355,2023-11-10,,1,Active
41229,6642,353,2023-11-10,,1,Active
41230,6642,352,2023-11-10,,1,Active
41231,6642,343,2023-11-10,,1,Active
41232,6642,349,2023-11-10,,1,Active
41233,6643,349,2022-12-29,,1,Active
41234,6643,358,2022-12-29,,1,Active
41235,6643,348,2022-12-29,,1,Active
41236,6643,342,2022-12-29,,1,Active
41237,6643,353,2022-12-29,,1,Active
41238,6643,345,2022-12-29,,1,Active
41239,6643,341,2022-12-29,,1,Active
41240,6643,351,2022-12-29,,1,Active
41241,6644,350,2023-05-14,,1,Active
41242,6644,357,2023-05-14,,1,Active
41243,6644,345,2023-05-14,,1,Active
41244,6644,353,2023-05-14,,1,Active
41245,6644,356,2023-05-14,,1,Active
41246,6645,350,2023-09-17,,1,Active
41247,6645,347,2023-09-17,,1,Active
41248,6645,341,2023-09-17,,1,Active
41249,6645,357,2023-09-17,,1,Active
41250,6645,345,2023-09-17,,1,Active
41251,6645,342,2023-09-17,,1,Active
41252,6645,346,2023-09-17,,1,Active
41253,6646,344,2023-09-12,,1,Active
41254,6646,349,2023-09-12,,1,Active
41255,6646,354,2023-09-12,,1,Active
41256,6646,355,2023-09-12,,1,Active
41257,6646,358,2023-09-12,,1,Active
41258,6646,357,2023-09-12,,1,Active
41259,6647,347,2022-08-04,,1,Active
41260,6647,342,2022-08-04,,1,Active
41261,6647,355,2022-08-04,,1,Active
41262,6647,358,2022-08-04,,1,Active
41263,6647,343,2022-08-04,,1,Active
41264,6647,357,2022-08-04,,1,Active
41265,6648,345,2023-10-23,,1,Active
41266,6648,355,2023-10-23,,1,Active
41267,6648,354,2023-10-23,,1,Active
41268,6648,357,2023-10-23,,1,Active
41269,6648,358,2023-10-23,,1,Active
41270,6649,357,2022-08-08,,1,Active
41271,6649,341,2022-08-08,,1,Active
41272,6649,353,2022-08-08,,1,Active
41273,6649,345,2022-08-08,,1,Active
41274,6649,352,2022-08-08,,1,Active
41275,6650,355,2022-07-05,,1,Active
41276,6650,352,2022-07-05,,1,Active
41277,6650,350,2022-07-05,,1,Active
41278,6650,351,2022-07-05,,1,Active
41279,6650,343,2022-07-05,,1,Active
41280,6650,347,2022-07-05,,1,Active
41281,6651,345,2022-12-02,,1,Active
41282,6651,341,2022-12-02,,1,Active
41283,6651,356,2022-12-02,,1,Active
41284,6651,343,2022-12-02,,1,Active
41285,6651,346,2022-12-02,,1,Active
41286,6651,355,2022-12-02,,1,Active
41287,6652,343,2023-10-15,,1,Active
41288,6652,352,2023-10-15,,1,Active
41289,6652,346,2023-10-15,,1,Active
41290,6652,350,2023-10-15,,1,Active
41291,6652,351,2023-10-15,,1,Active
41292,6652,349,2023-10-15,,1,Active
41293,6653,353,2023-08-30,,1,Active
41294,6653,351,2023-08-30,,1,Active
41295,6653,355,2023-08-30,,1,Active
41296,6653,343,2023-08-30,,1,Active
41297,6653,352,2023-08-30,,1,Active
41298,6654,351,2023-12-30,,1,Active
41299,6654,353,2023-12-30,,1,Active
41300,6654,354,2023-12-30,,1,Active
41301,6654,343,2023-12-30,,1,Active
41302,6654,350,2023-12-30,,1,Active
41303,6654,352,2023-12-30,,1,Active
41304,6654,349,2023-12-30,,1,Active
41305,6654,356,2023-12-30,,1,Active
41306,6655,342,2022-10-02,,1,Active
41307,6655,345,2022-10-02,,1,Active
41308,6655,350,2022-10-02,,1,Active
41309,6655,357,2022-10-02,,1,Active
41310,6655,341,2022-10-02,,1,Active
41311,6656,347,2023-08-03,,1,Active
41312,6656,351,2023-08-03,,1,Active
41313,6656,358,2023-08-03,,1,Active
41314,6656,345,2023-08-03,,1,Active
41315,6656,356,2023-08-03,,1,Active
41316,6656,342,2023-08-03,,1,Active
41317,6657,354,2023-07-21,,1,Active
41318,6657,353,2023-07-21,,1,Active
41319,6657,352,2023-07-21,,1,Active
41320,6657,344,2023-07-21,,1,Active
41321,6657,343,2023-07-21,,1,Active
41322,6657,345,2023-07-21,,1,Active
41323,6657,355,2023-07-21,,1,Active
41324,6657,347,2023-07-21,,1,Active
41325,6658,341,2024-02-17,,1,Active
41326,6658,342,2024-02-17,,1,Active
41327,6658,352,2024-02-17,,1,Active
41328,6658,343,2024-02-17,,1,Active
41329,6658,350,2024-02-17,,1,Active
41330,6658,348,2024-02-17,,1,Active
41331,6658,349,2024-02-17,,1,Active
41332,6659,346,2023-10-24,,1,Active
41333,6659,345,2023-10-24,,1,Active
41334,6659,349,2023-10-24,,1,Active
41335,6659,342,2023-10-24,,1,Active
41336,6659,355,2023-10-24,,1,Active
41337,6659,353,2023-10-24,,1,Active
41338,6660,349,2023-09-01,,1,Active
41339,6660,354,2023-09-01,,1,Active
41340,6660,348,2023-09-01,,1,Active
41341,6660,343,2023-09-01,,1,Active
41342,6660,342,2023-09-01,,1,Active
41343,6660,356,2023-09-01,,1,Active
41344,6660,345,2023-09-01,,1,Active
41345,6660,357,2023-09-01,,1,Active
41346,6661,355,2022-12-12,,1,Active
41347,6661,341,2022-12-12,,1,Active
41348,6661,356,2022-12-12,,1,Active
41349,6661,350,2022-12-12,,1,Active
41350,6661,349,2022-12-12,,1,Active
41351,6661,353,2022-12-12,,1,Active
41352,6661,348,2022-12-12,,1,Active
41353,6662,349,2023-04-13,,1,Active
41354,6662,356,2023-04-13,,1,Active
41355,6662,345,2023-04-13,,1,Active
41356,6662,341,2023-04-13,,1,Active
41357,6662,350,2023-04-13,,1,Active
41358,6662,358,2023-04-13,,1,Active
41359,6662,346,2023-04-13,,1,Active
41360,6662,357,2023-04-13,,1,Active
41361,6663,342,2024-01-14,,1,Active
41362,6663,345,2024-01-14,,1,Active
41363,6663,346,2024-01-14,,1,Active
41364,6663,350,2024-01-14,,1,Active
41365,6663,348,2024-01-14,,1,Active
41366,6663,347,2024-01-14,,1,Active
41367,6663,357,2024-01-14,,1,Active
41368,6664,350,2023-11-26,,1,Active
41369,6664,352,2023-11-26,,1,Active
41370,6664,349,2023-11-26,,1,Active
41371,6664,358,2023-11-26,,1,Active
41372,6664,343,2023-11-26,,1,Active
41373,6664,344,2023-11-26,,1,Active
41374,6664,342,2023-11-26,,1,Active
41375,6664,353,2023-11-26,,1,Active
41376,6665,346,2023-12-27,,1,Active
41377,6665,356,2023-12-27,,1,Active
41378,6665,347,2023-12-27,,1,Active
41379,6665,341,2023-12-27,,1,Active
41380,6665,357,2023-12-27,,1,Active
41381,6666,358,2023-08-02,,1,Active
41382,6666,343,2023-08-02,,1,Active
41383,6666,352,2023-08-02,,1,Active
41384,6666,349,2023-08-02,,1,Active
41385,6666,342,2023-08-02,,1,Active
41386,6666,355,2023-08-02,,1,Active
41387,6666,346,2023-08-02,,1,Active
41388,6667,350,2022-08-09,,1,Active
41389,6667,358,2022-08-09,,1,Active
41390,6667,352,2022-08-09,,1,Active
41391,6667,341,2022-08-09,,1,Active
41392,6667,357,2022-08-09,,1,Active
41393,6667,348,2022-08-09,,1,Active
41394,6667,347,2022-08-09,,1,Active
41395,6668,343,2023-10-06,,1,Active
41396,6668,354,2023-10-06,,1,Active
41397,6668,353,2023-10-06,,1,Active
41398,6668,358,2023-10-06,,1,Active
41399,6668,356,2023-10-06,,1,Active
41400,6668,351,2023-10-06,,1,Active
41401,6668,357,2023-10-06,,1,Active
41402,6668,346,2023-10-06,,1,Active
41403,6670,344,2022-07-29,,1,Active
41404,6670,352,2022-07-29,,1,Active
41405,6670,356,2022-07-29,,1,Active
41406,6670,354,2022-07-29,,1,Active
41407,6670,342,2022-07-29,,1,Active
41408,6671,351,2024-04-08,,1,Active
41409,6671,356,2024-04-08,,1,Active
41410,6671,358,2024-04-08,,1,Active
41411,6671,357,2024-04-08,,1,Active
41412,6671,342,2024-04-08,,1,Active
41413,6671,341,2024-04-08,,1,Active
41414,6672,357,2022-09-07,,1,Active
41415,6672,348,2022-09-07,,1,Active
41416,6672,347,2022-09-07,,1,Active
41417,6672,356,2022-09-07,,1,Active
41418,6672,350,2022-09-07,,1,Active
41419,6672,358,2022-09-07,,1,Active
41420,6673,351,2024-02-14,,1,Active
41421,6673,346,2024-02-14,,1,Active
41422,6673,348,2024-02-14,,1,Active
41423,6673,350,2024-02-14,,1,Active
41424,6673,342,2024-02-14,,1,Active
41425,6674,354,2022-07-31,,1,Active
41426,6674,341,2022-07-31,,1,Active
41427,6674,353,2022-07-31,,1,Active
41428,6674,345,2022-07-31,,1,Active
41429,6674,355,2022-07-31,,1,Active
41430,6674,343,2022-07-31,,1,Active
41431,6674,357,2022-07-31,,1,Active
41432,6675,342,2022-07-16,,1,Active
41433,6675,348,2022-07-16,,1,Active
41434,6675,357,2022-07-16,,1,Active
41435,6675,352,2022-07-16,,1,Active
41436,6675,358,2022-07-16,,1,Active
41437,6675,353,2022-07-16,,1,Active
41438,6675,351,2022-07-16,,1,Active
41439,6676,341,2022-08-26,,1,Active
41440,6676,344,2022-08-26,,1,Active
41441,6676,352,2022-08-26,,1,Active
41442,6676,349,2022-08-26,,1,Active
41443,6676,353,2022-08-26,,1,Active
41444,6677,352,2023-05-22,,1,Active
41445,6677,347,2023-05-22,,1,Active
41446,6677,356,2023-05-22,,1,Active
41447,6677,344,2023-05-22,,1,Active
41448,6677,350,2023-05-22,,1,Active
41449,6678,355,2024-02-14,,1,Active
41450,6678,346,2024-02-14,,1,Active
41451,6678,347,2024-02-14,,1,Active
41452,6678,349,2024-02-14,,1,Active
41453,6678,356,2024-02-14,,1,Active
41454,6678,354,2024-02-14,,1,Active
41455,6678,343,2024-02-14,,1,Active
41456,6679,345,2024-03-30,,1,Active
41457,6679,357,2024-03-30,,1,Active
41458,6679,356,2024-03-30,,1,Active
41459,6679,353,2024-03-30,,1,Active
41460,6679,342,2024-03-30,,1,Active
41461,6679,347,2024-03-30,,1,Active
41462,6679,350,2024-03-30,,1,Active
41463,6681,358,2023-03-22,,1,Active
41464,6681,355,2023-03-22,,1,Active
41465,6681,344,2023-03-22,,1,Active
41466,6681,341,2023-03-22,,1,Active
41467,6681,345,2023-03-22,,1,Active
41468,6681,342,2023-03-22,,1,Active
41469,6682,358,2024-02-07,,1,Active
41470,6682,344,2024-02-07,,1,Active
41471,6682,345,2024-02-07,,1,Active
41472,6682,352,2024-02-07,,1,Active
41473,6682,351,2024-02-07,,1,Active
41474,6682,342,2024-02-07,,1,Active
41475,6682,348,2024-02-07,,1,Active
41476,6682,341,2024-02-07,,1,Active
41477,6683,346,2023-05-13,,1,Active
41478,6683,342,2023-05-13,,1,Active
41479,6683,343,2023-05-13,,1,Active
41480,6683,347,2023-05-13,,1,Active
41481,6683,345,2023-05-13,,1,Active
41482,6684,357,2023-08-03,,1,Active
41483,6684,341,2023-08-03,,1,Active
41484,6684,349,2023-08-03,,1,Active
41485,6684,343,2023-08-03,,1,Active
41486,6684,345,2023-08-03,,1,Active
41487,6684,358,2023-08-03,,1,Active
41488,6684,355,2023-08-03,,1,Active
41489,6685,345,2023-09-10,,1,Active
41490,6685,343,2023-09-10,,1,Active
41491,6685,350,2023-09-10,,1,Active
41492,6685,342,2023-09-10,,1,Active
41493,6685,351,2023-09-10,,1,Active
41494,6685,357,2023-09-10,,1,Active
41495,6686,355,2023-01-12,,1,Active
41496,6686,354,2023-01-12,,1,Active
41497,6686,344,2023-01-12,,1,Active
41498,6686,345,2023-01-12,,1,Active
41499,6686,358,2023-01-12,,1,Active
41500,6686,341,2023-01-12,,1,Active
41501,6686,352,2023-01-12,,1,Active
41502,6687,352,2024-01-17,,1,Active
41503,6687,350,2024-01-17,,1,Active
41504,6687,341,2024-01-17,,1,Active
41505,6687,351,2024-01-17,,1,Active
41506,6687,349,2024-01-17,,1,Active
41507,6687,343,2024-01-17,,1,Active
41508,6687,354,2024-01-17,,1,Active
41509,6687,342,2024-01-17,,1,Active
41510,6688,341,2024-03-02,,1,Active
41511,6688,358,2024-03-02,,1,Active
41512,6688,348,2024-03-02,,1,Active
41513,6688,347,2024-03-02,,1,Active
41514,6688,345,2024-03-02,,1,Active
41515,6688,349,2024-03-02,,1,Active
41516,6689,342,2022-11-17,,1,Active
41517,6689,343,2022-11-17,,1,Active
41518,6689,349,2022-11-17,,1,Active
41519,6689,346,2022-11-17,,1,Active
41520,6689,357,2022-11-17,,1,Active
41521,6689,341,2022-11-17,,1,Active
41522,6689,353,2022-11-17,,1,Active
41523,6689,344,2022-11-17,,1,Active
41524,6690,356,2022-07-09,,1,Active
41525,6690,342,2022-07-09,,1,Active
41526,6690,355,2022-07-09,,1,Active
41527,6690,344,2022-07-09,,1,Active
41528,6690,358,2022-07-09,,1,Active
41529,6691,354,2023-12-28,,1,Active
41530,6691,341,2023-12-28,,1,Active
41531,6691,356,2023-12-28,,1,Active
41532,6691,343,2023-12-28,,1,Active
41533,6691,346,2023-12-28,,1,Active
41534,6691,352,2023-12-28,,1,Active
41535,6691,355,2023-12-28,,1,Active
41536,6691,351,2023-12-28,,1,Active
41537,6692,349,2022-08-13,,1,Active
41538,6692,347,2022-08-13,,1,Active
41539,6692,358,2022-08-13,,1,Active
41540,6692,346,2022-08-13,,1,Active
41541,6692,341,2022-08-13,,1,Active
41542,6692,355,2022-08-13,,1,Active
41543,6692,344,2022-08-13,,1,Active
41544,6692,350,2022-08-13,,1,Active
41545,6693,355,2023-09-23,,1,Active
41546,6693,353,2023-09-23,,1,Active
41547,6693,342,2023-09-23,,1,Active
41548,6693,345,2023-09-23,,1,Active
41549,6693,348,2023-09-23,,1,Active
41550,6693,349,2023-09-23,,1,Active
41551,6693,347,2023-09-23,,1,Active
41552,6693,352,2023-09-23,,1,Active
41553,6694,346,2024-05-17,,1,Active
41554,6694,356,2024-05-17,,1,Active
41555,6694,357,2024-05-17,,1,Active
41556,6694,343,2024-05-17,,1,Active
41557,6694,350,2024-05-17,,1,Active
41558,6694,354,2024-05-17,,1,Active
41559,6695,349,2024-03-01,,1,Active
41560,6695,352,2024-03-01,,1,Active
41561,6695,345,2024-03-01,,1,Active
41562,6695,350,2024-03-01,,1,Active
41563,6695,351,2024-03-01,,1,Active
41564,6695,357,2024-03-01,,1,Active
41565,6696,351,2023-08-25,,1,Active
41566,6696,357,2023-08-25,,1,Active
41567,6696,348,2023-08-25,,1,Active
41568,6696,355,2023-08-25,,1,Active
41569,6696,343,2023-08-25,,1,Active
41570,6696,342,2023-08-25,,1,Active
41571,6697,348,2024-03-06,,1,Active
41572,6697,344,2024-03-06,,1,Active
41573,6697,342,2024-03-06,,1,Active
41574,6697,345,2024-03-06,,1,Active
41575,6697,343,2024-03-06,,1,Active
41576,6697,357,2024-03-06,,1,Active
41577,6698,342,2022-12-03,,1,Active
41578,6698,354,2022-12-03,,1,Active
41579,6698,353,2022-12-03,,1,Active
41580,6698,343,2022-12-03,,1,Active
41581,6698,356,2022-12-03,,1,Active
41582,6699,353,2023-03-02,,1,Active
41583,6699,347,2023-03-02,,1,Active
41584,6699,346,2023-03-02,,1,Active
41585,6699,343,2023-03-02,,1,Active
41586,6699,344,2023-03-02,,1,Active
41587,6699,352,2023-03-02,,1,Active
41588,6700,356,2023-06-02,,1,Active
41589,6700,347,2023-06-02,,1,Active
41590,6700,355,2023-06-02,,1,Active
41591,6700,349,2023-06-02,,1,Active
41592,6700,350,2023-06-02,,1,Active
41593,6700,353,2023-06-02,,1,Active
41594,6700,357,2023-06-02,,1,Active
41595,6701,348,2023-05-26,,1,Active
41596,6701,358,2023-05-26,,1,Active
41597,6701,355,2023-05-26,,1,Active
41598,6701,354,2023-05-26,,1,Active
41599,6701,350,2023-05-26,,1,Active
41600,6701,356,2023-05-26,,1,Active
41601,6702,354,2022-07-07,,1,Active
41602,6702,357,2022-07-07,,1,Active
41603,6702,343,2022-07-07,,1,Active
41604,6702,352,2022-07-07,,1,Active
41605,6702,355,2022-07-07,,1,Active
41606,6703,353,2023-05-10,,1,Active
41607,6703,346,2023-05-10,,1,Active
41608,6703,344,2023-05-10,,1,Active
41609,6703,350,2023-05-10,,1,Active
41610,6703,357,2023-05-10,,1,Active
41611,6703,358,2023-05-10,,1,Active
41612,6703,356,2023-05-10,,1,Active
41613,6704,353,2023-12-14,,1,Active
41614,6704,351,2023-12-14,,1,Active
41615,6704,348,2023-12-14,,1,Active
41616,6704,343,2023-12-14,,1,Active
41617,6704,357,2023-12-14,,1,Active
41618,6704,358,2023-12-14,,1,Active
41619,6704,347,2023-12-14,,1,Active
41620,6705,346,2024-02-22,,1,Active
41621,6705,352,2024-02-22,,1,Active
41622,6705,358,2024-02-22,,1,Active
41623,6705,342,2024-02-22,,1,Active
41624,6705,350,2024-02-22,,1,Active
41625,6705,357,2024-02-22,,1,Active
41626,6706,355,2023-08-17,,1,Active
41627,6706,354,2023-08-17,,1,Active
41628,6706,352,2023-08-17,,1,Active
41629,6706,343,2023-08-17,,1,Active
41630,6706,344,2023-08-17,,1,Active
41631,6706,356,2023-08-17,,1,Active
41632,6707,352,2024-02-04,,1,Active
41633,6707,342,2024-02-04,,1,Active
41634,6707,348,2024-02-04,,1,Active
41635,6707,354,2024-02-04,,1,Active
41636,6707,344,2024-02-04,,1,Active
41637,6707,349,2024-02-04,,1,Active
41638,6708,345,2022-07-10,,1,Active
41639,6708,348,2022-07-10,,1,Active
41640,6708,344,2022-07-10,,1,Active
41641,6708,349,2022-07-10,,1,Active
41642,6708,352,2022-07-10,,1,Active
41643,6708,353,2022-07-10,,1,Active
41644,6708,358,2022-07-10,,1,Active
41645,6709,350,2022-11-17,,1,Active
41646,6709,345,2022-11-17,,1,Active
41647,6709,342,2022-11-17,,1,Active
41648,6709,355,2022-11-17,,1,Active
41649,6709,346,2022-11-17,,1,Active
41650,6709,358,2022-11-17,,1,Active
41651,6709,354,2022-11-17,,1,Active
41652,6710,342,2022-12-28,,1,Active
41653,6710,352,2022-12-28,,1,Active
41654,6710,347,2022-12-28,,1,Active
41655,6710,356,2022-12-28,,1,Active
41656,6710,351,2022-12-28,,1,Active
41657,6711,350,2024-02-10,,1,Active
41658,6711,349,2024-02-10,,1,Active
41659,6711,356,2024-02-10,,1,Active
41660,6711,346,2024-02-10,,1,Active
41661,6711,354,2024-02-10,,1,Active
41662,6711,348,2024-02-10,,1,Active
41663,6711,345,2024-02-10,,1,Active
41664,6713,344,2023-06-17,,1,Active
41665,6713,342,2023-06-17,,1,Active
41666,6713,341,2023-06-17,,1,Active
41667,6713,346,2023-06-17,,1,Active
41668,6713,351,2023-06-17,,1,Active
41669,6714,351,2023-03-25,,1,Active
41670,6714,348,2023-03-25,,1,Active
41671,6714,356,2023-03-25,,1,Active
41672,6714,357,2023-03-25,,1,Active
41673,6714,355,2023-03-25,,1,Active
41674,6714,341,2023-03-25,,1,Active
41675,6714,353,2023-03-25,,1,Active
41676,6715,345,2023-09-15,,1,Active
41677,6715,357,2023-09-15,,1,Active
41678,6715,358,2023-09-15,,1,Active
41679,6715,347,2023-09-15,,1,Active
41680,6715,346,2023-09-15,,1,Active
41681,6716,354,2024-02-13,,1,Active
41682,6716,357,2024-02-13,,1,Active
41683,6716,346,2024-02-13,,1,Active
41684,6716,358,2024-02-13,,1,Active
41685,6716,352,2024-02-13,,1,Active
41686,6717,356,2022-11-18,,1,Active
41687,6717,343,2022-11-18,,1,Active
41688,6717,348,2022-11-18,,1,Active
41689,6717,355,2022-11-18,,1,Active
41690,6717,351,2022-11-18,,1,Active
41691,6717,344,2022-11-18,,1,Active
41692,6717,350,2022-11-18,,1,Active
41693,6717,354,2022-11-18,,1,Active
41694,6718,344,2022-07-14,,1,Active
41695,6718,357,2022-07-14,,1,Active
41696,6718,343,2022-07-14,,1,Active
41697,6718,345,2022-07-14,,1,Active
41698,6718,349,2022-07-14,,1,Active
41699,6718,353,2022-07-14,,1,Active
41700,6718,356,2022-07-14,,1,Active
41701,6718,350,2022-07-14,,1,Active
41702,6719,355,2023-10-24,,1,Active
41703,6719,351,2023-10-24,,1,Active
41704,6719,345,2023-10-24,,1,Active
41705,6719,342,2023-10-24,,1,Active
41706,6719,348,2023-10-24,,1,Active
41707,6719,341,2023-10-24,,1,Active
41708,6721,352,2023-05-24,,1,Active
41709,6721,358,2023-05-24,,1,Active
41710,6721,344,2023-05-24,,1,Active
41711,6721,354,2023-05-24,,1,Active
41712,6721,345,2023-05-24,,1,Active
41713,6722,348,2024-01-14,,1,Active
41714,6722,354,2024-01-14,,1,Active
41715,6722,355,2024-01-14,,1,Active
41716,6722,358,2024-01-14,,1,Active
41717,6722,347,2024-01-14,,1,Active
41718,6722,343,2024-01-14,,1,Active
41719,6722,353,2024-01-14,,1,Active
41720,6723,352,2023-09-23,,1,Active
41721,6723,351,2023-09-23,,1,Active
41722,6723,350,2023-09-23,,1,Active
41723,6723,355,2023-09-23,,1,Active
41724,6723,344,2023-09-23,,1,Active
41725,6723,341,2023-09-23,,1,Active
41726,6723,348,2023-09-23,,1,Active
41727,6724,342,2023-07-11,,1,Active
41728,6724,356,2023-07-11,,1,Active
41729,6724,351,2023-07-11,,1,Active
41730,6724,341,2023-07-11,,1,Active
41731,6724,344,2023-07-11,,1,Active
41732,6724,346,2023-07-11,,1,Active
41733,6724,352,2023-07-11,,1,Active
41734,6724,348,2023-07-11,,1,Active
41735,6725,345,2024-01-14,,1,Active
41736,6725,357,2024-01-14,,1,Active
41737,6725,349,2024-01-14,,1,Active
41738,6725,348,2024-01-14,,1,Active
41739,6725,353,2024-01-14,,1,Active
41740,6725,354,2024-01-14,,1,Active
41741,6725,351,2024-01-14,,1,Active
41742,6726,358,2023-11-19,,1,Active
